,author_id,name,top_subjects,work_count,ratings_average,ratings_sortable,ratings_count,ratings_count_1,ratings_count_2,ratings_count_3,ratings_count_4,ratings_count_5,want_to_read_count,already_read_count,currently_reading_count,readinglog_count
300,OL12250373A,Michel Croce Spinelli William Shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,OL12223664A,William Shakespeare Harley Granville Barker,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,OL12371810A,1564-1616 After William Shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,OL12521623A,Horace Howard Furness William Shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,OL12197253A,William Shakespeare Alexander Frederick Falconer,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,OL12291430A,C. H. Herford william shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,OL12237708A,Ralph M. Sargent William Shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,OL12257366A,William Shakespeare; J. Dover Wilson,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,OL11774792A,William Shakespeare(Auth Newlin(Editor),,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,OL11599929A,Ed G.B. Harrison William Shakespeare,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,OL2384851A,William Shakespear Childe-Pemberton,"['Politics and government', '1837-1901', 'Great Britain', 'Elizabeth Blount', 'C. B. Adderley 1st Baron Norton (1814-1905)', 'Social life and customs', 'Mary Bode Baroness de', 'History', 'Henry the Eighth', 'Henry VIII King of England (1491-1547)']",54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,OL14206237A,"William Shakespeare,William James Rolfe",,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,OL14422263A,by William by William Shakespeare,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,OL13677599A,F. W. MOORMAN' 'WILLIAM SHAKESPEARE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,OL8394170A,Logan Ury,['Sociology'],9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,OL145170A,Emil Cioran,"['Philosophy', 'Philosophy, modern', '20th century', 'Life', 'Theological anthropology', 'Philosophy, french', 'Paul Valéry (1871-1945)', 'Modern Philosophy', 'Literature', 'History']",283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,OL9147645A,Emil Cioran,"['Romania, history']",63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,OL8720589A,"Romania) Colloque international ""Emil Cioran"" (18th 2013 Sibiu","['E. M. Cioran (1911-1995)', 'Criticism and interpretation', 'Congresses']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,OL8032691A,E. M. Cioran,"['Philosophy, modern', 'Philosophy', 'Life', 'Human beings', 'Literature']",17.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
319,OL9913219A,Emil Michel Cioran Haldun Bayrý,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,OL12518240A,Aleksandr Solzhenitsyn,"['Soviet union, fiction', 'Fiction, war & military', 'Continental european fiction (fictional works by one author)']",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,OL12771402A,aleksandr solzhenitsyn,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,OL11410563A,Alexander I. [ Aleksandr Solzhenitsyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,OL222507A,Александр Исаевич Солженицын,"['Soviet Union', 'Aleksandr Isaevich Solzhenit︠s︡yn (1918-2008)', 'Fiction', 'Politics and government', 'History', 'Russia', 'Continental european fiction (fictional works by one author)', '20th century', 'Russian Authors', 'Foreign relations']",312.0,4.470588,4.011646,34.0,0.0,2.0,1.0,10.0,21.0,491.0,61.0,19.0,571.0
324,OL13418384A,Aleksandr Isaevich Solzhenit͡syn,"['Soviet Union', 'Politics and government', 'Social conditions', 'Political prisoners', '1945-', 'Vladimir Ilʹich Lenin (1870-1924)', 'United States', 'Socialism', 'Perestroĭka', 'Modern Civilization']",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,OL10720346A,Aleksandr I. Solzhenitsyn,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,OL11464132A,Aleksandr Isaevich Solzhenitsyn,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,OL13269151A,Aleksandr Isaevich Solzhenit︠s︡yn,"['Soviet Union', 'Politics and government', 'Russia (Federation)', 'Modern Civilization', 'Mikhail Aleksandrovich Sholokhov (1905-1984)', 'Jews', 'Foreign relations', 'Fedor Kri͡ukov', 'Ethnic relations', 'Criticism and interpretation']",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,OL12508433A,Aleksandr I. SOLZHENITSYN,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,OL12526227A,Aleksandr Isaevich Solzhenitsyn,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,OL12701951A,Aleksandr Isaevich (1918- ) Solzhenitsyn,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,OL13249092A,"Solzhenitsyn, Aleksandr (H.T. Willetts, Trans)",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,OL11536306A,Aleksandr Isaevich Solzhenit͡s︡yn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,OL14160914A,Aleksandr Isaevich Solzheni͡tsyn,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,OL6830378A,Jean-Paul Sarte,"['General', 'Drama']",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,OL11585404A,Jean-Paul ` Sarte,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,OL3114160A,Jean Paul Sarte,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,OL5865111A,Jean-Paul SARTE,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,OL12899692A,"Baudelaire. Presente par Jean-Paul Sarte, Claude Pichois, editor",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,OL12213508A,"Pucciani, Oreste F. Ed. Cocteau, Jean; Giraudoux, Jean; Anouilh, Jean; Montherlant, Henry; Camus Albert; Sarte, Jean Paul",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,OL233017A,Søren Kierkegaard,"['Philosophy', 'Christianity', 'Søren Kierkegaard (1813-1855)', 'Religion', 'Spiritual life', 'Kierkegaard, soren, 1813-1855', 'Christian life', '19th century', 'Sin', 'Collected works']",1068.0,3.9285715,3.448329,28.0,2.0,0.0,6.0,10.0,10.0,562.0,63.0,35.0,660.0
341,OL9902333A,"N. Ekrem Duzen, Erkan Uzun, Erkil Ozkýyacý, Soren Kierkegaard, Nadir Cakýr",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,OL3823633A,"Revision by Gorrissen Federspiel Kierkegaard, Law Firm, of Copenhagen. Jan Erlund and Søren Fogh, attorneys.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,OL18074A,Immanuel Kant,"['Philosophy', 'Ethics', 'Theory of Knowledge', 'Reason', 'Early works to 1800', 'Metaphysics', 'Causation', 'Immanuel Kant (1724-1804)', 'Aesthetics', 'Judgment (Logic)']",1838.0,3.9629629,3.5213714,27.0,0.0,1.0,7.0,11.0,8.0,626.0,57.0,37.0,720.0
344,OL12992444A,Immanuel Kant,"['Philosophy, modern', 'Philosophy and religion', 'Philosophy', 'Metaphysics', 'Logic', 'Ethics', 'Aesthetics']",265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,OL13245565A,Immanuel KANT,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,OL13022481A,Immanuel Immanuel Kant,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,OL9899861A,Immanuel Kant;Celal Yesilcayir,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,OL12491180A,"Robert M., Ed. Hutchins, Immanuel Kant",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,OL12210806A,Immanuel Kant (Autnor); Lewis White Beck (Translated & Introduced by),,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,OL12779930A,"John Locke, Thomas Jefferson, James Madison, David Hume, Immanuel Kant, Mary Wolstonecraft",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,OL9952998A,"Immanuel Kant, Gertrude Durusoy, Abdullah Kaygý, Ioanna Kucuradi, Harun Tepe, Yusuf Ornek",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,OL759806A,"Convegno internazionale per il II centenario della Critica del giudizio di Immanuel Kant (1990 Macerata, Italy).","['Teleology', 'Judgment (Logic)', 'Immanuel Kant (1724-1804)', 'Congresses', 'Aesthetics']",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,OL12769886A,"Ernst Cassirer, Johann Wolfgang von Goethe, James Gutmann, Immanuel Kant, Paul Oskar Kristeller, John Herman Randall, Jean Jacques Rousseau",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,OL13552782A,Immanuel 1724-1804 Kant,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,OL13574608A,Kant Immanuel,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,OL9345233A,Immanuel Benno Kant Erdmann,"['Philosophy, modern, 18th century', 'Philosophy, german']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,OL12901320A,"Kant, Immanuel; Meredith, James Creed",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,OL11525118A,Immanuel; Raymond B. Blakney (ed.) Kant,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,OL11572468A,Editor) KANT Immanuel (Carl J. Friedrich,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,OL13500071A,"Kant, Immanuel) Manthey-Zorn, Otto (trans/editor)",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,OL12902791A,"KANT, IMMANUEL translated with analytical indexes by MEREDITH, JAMES CREED",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,OL2964000A,Mark Manson,"['New York Times bestseller', 'Conduct of life', 'Self-realization', 'Psychology', 'nyt:combined-print-and-e-book-nonfiction=2021-11-28', 'nyt:advice-how-to-and-miscellaneous=2019-06-02', 'nyt:advice-how-to-and-miscellaneous=2016-10-02', 'Success', 'St. Petersburg (Russia)', 'Single men']",119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,OL13502820A,Mark Manson,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,OL13536588A,John Gottman,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,OL238425A,John Mordechai Gottman,"['Marriage', 'Psychology', 'Married people', 'Communication in marriage', 'Man-woman relationships', 'Parenting', 'Emotions in children', 'Interpersonal Relations', 'Social interaction', 'Psychological aspects']",217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,OL9899880A,Julie Schwartz Gottman John Gottman,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,OL9913511A,"John Gottman, Nan Silver, Sinem Sultan Gul",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,OL9091303A,"Julie Schwartz Gottman, John Gottman, Rachel Carlton Abrams, Doug Abrams",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,OL9912935A,"John Gottman, Julie Schwartz Gottman, Doug Abrams, Rachel Carlton Abrams",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,OL13520943A,John M. Gottman,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,OL13516698A,John Schwartz Gottman,"['nyt:advice-how-to-and-miscellaneous=2024-02-18', 'Sociology', 'New York Times bestseller']",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,OL3624679A,John W Gottman,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,OL13249508A,John & Julie Schwartz Gottman,"['marital stability and divorce prediction', 'Relationship']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,OL124171A,Albert Camus,"['Albert Camus (1913-1960)', 'Fiction', '20th century', 'Literature', '19th century', 'selfhood', 'meaning of love', 'Mallard residence', 'Louise Mallard', 'Josephine']",452.0,3.9222221,3.8042505,270.0,7.0,16.0,57.0,101.0,89.0,3616.0,445.0,229.0,4290.0
375,OL13245164A,Albert Camus,"['Pq2605 .a3734 2006', 'French literature--20th century', 'French literature', '843/.914']",28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,OL13500345A,ALBERT CAMUS,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,OL13248362A,albert camus,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,OL13682442A,Albert CAMUS,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,OL11508022A,Winston Churchill Albert Camus,"['Winston Churchill Sir (1874-1965)', 'Prime ministers', 'Nobel Prizes', 'Historians', 'Great Britain', 'French Authors', 'Biography', 'Algerian Authors', 'Albert Camus (1913-1960)', '20th century']",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,OL5542883A,"Association ""Rencontres méditerranéennes Albert Camus."" Journée","['Congresses', 'Lourmarin (France)', 'Criticism and interpretation', 'Albert Camus (1913-1960)', 'Political and social views', 'In literature', 'History', 'Knowledge', 'Château de Lourmarin', 'Appreciation']",29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,OL12987207A,Colloque international sur Albert Camus,"['Poitiers (France)', 'Criticism and interpretation', 'Congresses', 'Albert Camus (1913-1960)', 'Women in literature', 'Revolutions in literature', 'Religion in literature', 'Religion', 'Irony in literature', 'Humor in literature']",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,OL9931256A,Ayberk Erkay Albert Camus,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,OL5821457A,Rencontres méditerranéennes Albert Camus (Association). Journée,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,OL11758941A,France) Rencontres méditerranéennes Albert Camus (2014 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,OL11840115A,France) Rencontres méditerranéennes Albert Camus (2013 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,OL11763832A,France) Rencontres méditerranéennes Albert Camus (2015 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,OL11794515A,France) Rencontres méditerranéennes Albert Camus (2018 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,OL6615645A,"Rencontres méditerranéennes Albert Camus (2007 Lourmarin, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,OL8718739A,France) Rencontres méditerranéennes Albert Camus (2012 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,OL7063678A,"Rencontres méditerranéennes Albert Camus (2010 Lourmarin, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,OL7046401A,"Rencontres méditerranéennes Albert Camus (2009 Lourmarin, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,OL5539477A,"Rencontres mediterraneennes Albert Camus (21st 2004 Lourmarin, France)","['Spain', 'In literature', 'Criticism and interpretation', 'Congresses', 'Albert Camus (1913-1960)']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,OL11984661A,France) Rencontres méditerranéennes Albert Camus (23rd 2006 Lourmarin,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,OL6520415A,Rencontres méditerranéennes Albert Camus Château de Loumarin) (2004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,OL8685337A,Rencontres méditerranéennes Albert Camus (2008 Château de Lourmarin),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,OL1499614A,"Colloque international sur Albert Camus (3rd 1999 Poitiers, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,OL5491350A,"Colloque international sur Albert Camus (6th 2005 Poitiers, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,OL5583679A,"Colloque international sur Albert Camus (5th 2003 Poitiers, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,OL6727097A,"Colloque international sur Albert Camus (7th 2007 Poitiers, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,OL7050401A,"Colloque international sur Albert Camus (8th 2009 Poitiers, France)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,OL12799626A,Adele [Camus Albert] King,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,OL14492656A,Camus Albert,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,OL13641774A,Albert 1913-1960 Camus,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,OL13681906A,Albert; Stuart Gilbert (transl.) Camus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,OL12213508A,"Pucciani, Oreste F. Ed. Cocteau, Jean; Giraudoux, Jean; Anouilh, Jean; Montherlant, Henry; Camus Albert; Sarte, Jean Paul",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,OL26320A,J.R.R. Tolkien,"['Middle Earth (Imaginary place)', 'Middle earth (imaginary place), fiction', 'British and irish fiction (fictional works by one author)', 'Fiction, fantasy, general', 'Fiction', 'English Fantasy fiction', 'History and criticism', 'Tolkien, j, r. r. (john ronald ruel), 1892-1973', 'Fiction, fantasy, epic', 'English literature']",314.0,4.282923,4.23601,1382.0,29.0,49.0,162.0,404.0,738.0,8335.0,2203.0,569.0,11107.0
407,OL14460018A,J. R. R. J.R.R. Tolkien,,0.0,0.0,2.047372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,OL12498774A,"Wheeler, R.E.M. And Wheeler, T.V. (Tolkien, J.R.R., Essay By)",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,OL31574A,C.S. Lewis,"['Lewis, c. s. (clive staples), 1898-1963', ""Children's fiction"", 'Fantasy fiction', 'Christianity', 'Narnia (imaginary place), fiction', 'Christian life', 'Good and evil', 'C. S. Lewis (1898-1963)', 'Narnia (Imaginary place)', 'Juvenile fiction']",2619.0,4.0152583,3.9516754,852.0,23.0,42.0,171.0,279.0,337.0,6256.0,1615.0,387.0,8258.0
410,OL12986590A,C.S. Lewis,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,OL11467724A,C.S Lewis,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,OL13497172A,C.S. LEWIS,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,OL12778564A,C.s. Lewis,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,OL11598833A,C.S LEWIS,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,OL11526173A,C.s Lewis,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,OL13016042A,C. S. C.S. Lewis,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,OL11466465A,E.M.W. Tillyard and C.S. Lewis,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,OL11601472A,C.S. Lewis - Contributes An Essay -,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,OL2896965A,J. Oswald Sanders C.S. Lewis,['Christian life'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,OL11251842A,Clive Staples Clive Staples or C.S. Lewis,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,OL12495518A,C.S. Lewis | C. S. &#xB8E8;&#xC774;&#xC2A4;,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,OL11489024A,LEWIS C.S.,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,OL13211749A,Lewis C.S.,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,OL9219678A,"Lewis,C.S.",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,OL12514322A,"Lewis (Ed.) Forester,C.S. & Gannett",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
